Gemeinden in Deutschland nach Fläche und Bevölkerung am 31.12.1985;;;;;;;;;;;;
;;;;;;;;;;;;
Satz-art;;Gemeindeschlüssel;;;;;Gemeindename;Fläche km2  ;Bevölkerung;;;
60;;1;0;55;;20;Harmsdorf;17,82;718;339;379;40
60;;1;0;55;;21;Heiligenhafen, Stadt;18,21; 9 848; 4 417; 5 431;541
60;;1;0;55;;22;Heringsdorf;29,42;893;439;454;30
60;;1;0;55;;23;Kabelhorst;5,74;405;216;189;71
60;;1;0;55;;24;Kasseedorf;33,75; 1 330;658;672;39
60;;1;0;55;;25;Kellenhusen (Ostsee);8,23; 1 427;634;793;173
60;;1;0;55;;26;Landkirchen Auf Fehmarn;52,14; 2 087; 1 036; 1 051;40
60;;1;0;55;;27;Lensahn;27,7; 4 270; 1 872; 2 398;154
60;;1;0;55;;28;Malente;69,06; 10 455; 4 810; 5 645;151
60;;1;0;55;;29;Manhagen;9,63;392;200;192;41
60;;1;0;55;;31;Neukirchen;28,22;946;492;454;34
60;;1;0;55;;32;Neustadt In Holstein, Stadt;19,68; 16 221; 7 958; 8 263;824
60;;1;0;55;;33;Oldenburg In Holstein, Stadt;39,65; 9 922; 5 042; 4 880;250
60;;1;0;55;;35;Ratekau;59,6; 13 470; 6 478; 6 992;226
60;;1;0;55;;36;Riepsdorf;25,81;985;480;505;38
60;;1;0;55;;37;Schashagen;41,48; 2 069; 1 034; 1 035;50
60;;1;0;55;;38;Schönwalde am Bungsberg;39,06; 2 191; 1 054; 1 137;56
60;;1;0;55;;39;Sierksdorf;19,5; 1 896; 1 096;800;97
60;;1;0;55;;40;Stockelsdorf;56,66; 13 432; 6 465; 6 967;237
60;;1;0;55;;41;Süsel;75,3; 4 285; 2 125; 2 160;57
60;;1;0;55;;42;Timmendorfer Strand;20,09; 11 523; 4 943; 6 580;574
60;;1;0;55;;43;Wangels;67,12; 2 397; 1 258; 1 139;36
60;;1;0;55;;44;Scharbeutz;51,76; 11 533; 5 381; 6 152;223
60;;1;0;55;;45;Westfehmarn;58,48; 1 834;890;944;31
40;;1;0;56;;;Pinneberg;;;;;
60;;1;0;56;;1;Appen;20,29; 4 347; 2 651; 1 696;214
60;;1;0;56;;2;Barmstedt, Stadt;17,14; 8 201; 3 859; 4 342;478
60;;1;0;56;;3;Bevern;8,06;460;232;228;57
60;;1;0;56;;4;Bilsen;6,2;604;303;301;97
60;;1;0;56;;5;Bönningstedt;12,05; 3 166; 1 552; 1 614;263
60;;1;0;56;;6;Bokel;16,03;453;220;233;28
60;;1;0;56;;8;Bokholt-Hanredder;8,56; 1 181;575;606;138
60;;1;0;56;;9;Borstel-Hohenraden;14,88; 1 746;886;860;117
60;;1;0;56;;10;Brande-Hörnerkirchen;13,15; 1 021;514;507;78
60;;1;0;56;;11;Bullenkuhlen;3,94;254;130;124;64
60;;1;0;56;;13;Ellerbek;9,11; 3 993; 1 953; 2 040;438
60;;1;0;56;;14;Ellerhoop;10,8;987;510;477;91
60;;1;0;56;;15;Elmshorn, Stadt;19,37; 41 192; 19 223; 21 969;2 127
60;;1;0;56;;16;Gross Nordende;5,64;413;197;216;73
60;;1;0;56;;17;Gross Offenseth-Aspern;10,56;265;135;130;25
60;;1;0;56;;18;Halstenbek;12,58; 15 308; 7 507; 7 801;1 217
60;;1;0;56;;19;Haselau;18,99;958;471;487;50
60;;1;0;56;;20;Haseldorf;18,08; 1 473;736;737;81
60;;1;0;56;;21;Hasloh;11,07; 3 055; 1 472; 1 583;276
60;;1;0;56;;22;Heede;15,48;569;275;294;37
60;;1;0;56;;23;Heidgraben;5,37; 1 882;959;923;350
60;;1;0;56;;24;Heist;9,96; 2 124; 1 084; 1 040;213
60;;1;0;56;;25;Helgoland;2,09; 1 938;863; 1 075;927
60;;1;0;56;;26;Hemdingen;16,42; 1 348;658;690;82
60;;1;0;56;;27;Hetlingen;23,97; 1 141;597;544;48
60;;1;0;56;;28;Holm;16,04; 2 554; 1 256; 1 298;159
60;;1;0;56;;29;Klein Nordende;10,95; 2 478; 1 220; 1 258;226
60;;1;0;56;;30;Klein Offenseth-Sparrieshoop;16,92; 2 031; 1 022; 1 009;120
60;;1;0;56;;31;Kölln-Reisiek;7,07; 1 996;978; 1 018;282
60;;1;0;56;;32;Kummerfeld;6,5; 1 644;769;875;253
60;;1;0;56;;33;Kurzenmoor;11,91;857;440;417;72
60;;1;0;56;;34;Langeln;10,28;384;209;175;37
60;;1;0;56;;35;Lutzhorn;21,71;646;324;322;30
60;;1;0;56;;36;Moorrege;10,77; 3 396; 1 661; 1 735;315
60;;1;0;56;;37;Neuendeich;8,54;427;218;209;50
60;;1;0;56;;38;Osterhorn;6,38;264;131;133;41
60;;1;0;56;;39;Pinneberg, Stadt;21,54; 35 326; 16 720; 18 606;1 640
60;;1;0;56;;40;Prisdorf;5,22; 1 698;797;901;325
60;;1;0;56;;41;Quickborn, Stadt;43,21; 18 266; 8 845; 9 421;423
60;;1;0;56;;42;Raa-Besenbek;12,98;418;198;220;32
60;;1;0;56;;43;Rellingen;13,19; 13 370; 6 461; 6 909;1 014
60;;1;0;56;;44;Schenefeld, Stadt;9,99; 16 144; 7 978; 8 166;1 616
60;;1;0;56;;45;Seestermühe;23,35;800;419;381;34
60;;1;0;56;;46;Seeth-Ekholt;8,09;532;277;255;66
60;;1;0;56;;47;Tangstedt;12,52; 1 583;830;753;126
60;;1;0;56;;48;Tornesch;20,96; 9 240; 4 347; 4 893;441
60;;1;0;56;;49;Uetersen, Stadt;11,07; 16 792; 7 985; 8 807;1 517
60;;1;0;56;;50;Wedel (Holstein), Stadt;33,82; 30 476; 14 466; 16 010;901
60;;1;0;56;;51;Westerhorn;9,36;974;512;462;104
40;;1;0;57;;;Plön;;;;;
60;;1;0;57;;1;Ascheberg (Holstein);20,95; 2 299; 1 117; 1 182;110
60;;1;0;57;;2;Barmissen;5,15;188;97;91;37
60;;1;0;57;;3;Barsbek;8,74;527;270;257;60
60;;1;0;57;;4;Behrensdorf (Ostsee);20,83;581;286;295;28
60;;1;0;57;;5;Belau;14,88;412;230;182;28
60;;1;0;57;;6;Bendfeld;4,41;205;113;92;46
60;;1;0;57;;7;Blekendorf;38,32; 1 661;839;822;43
60;;1;0;57;;8;Bönebüttel;20,4; 1 438;733;705;70
60;;1;0;57;;9;Bösdorf;21,09; 1 272;567;705;60
60;;1;0;57;;10;Boksee;5,52;415;213;202;75
60;;1;0;57;;11;Bothkamp;13,8;259;132;127;19
60;;1;0;57;;12;Brodersdorf;3,63;290;154;136;80
60;;1;0;57;;13;Dannau;9,12;444;229;215;49
60;;1;0;57;;15;Dersau;7,49;670;332;338;89
60;;1;0;57;;16;Dobersdorf;21,91; 1 095;554;541;50
60;;1;0;57;;17;Dörnick;4,3;248;125;123;58
60;;1;0;57;;18;Fahren;3,6;139;78;61;39
60;;1;0;57;;20;Fiefbergen;5,8;334;160;174;58
60;;1;0;57;;21;Giekau;32,81; 1 003;488;515;31
60;;1;0;57;;22;Grebin;24,14; 1 024;520;504;42
60;;1;0;57;;23;Grossbarkau;2,93;214;103;111;73
60;;1;0;57;;24;Grossharrie;13,16;425;213;212;32
60;;1;0;57;;25;Heikendorf;14,7; 7 999; 3 822; 4 177;544
60;;1;0;57;;26;Helmstorf;12,73;334;157;177;26
60;;1;0;57;;27;Högsdorf;10,92;386;198;188;35
60;;1;0;57;;28;Höhndorf;5,63;364;190;174;65
60;;1;0;57;;29;Hohenfelde;10,52;850;451;399;81
60;;1;0;57;;30;Hohwacht (Ostsee);8,75; 1 103;513;590;126
60;;1;0;57;;31;Honigsee;11,27;361;186;175;32
60;;1;0;57;;32;Kalübbe;11,8;495;247;248;42
60;;1;0;57;;33;Kirchbarkau;2,16;692;345;347;320
60;;1;0;57;;34;Kirchnüchel;10,09;220;111;109;22
60;;1;0;57;;35;Klamp;9,72;655;316;339;67
60;;1;0;57;;36;Klausdorf;6,54; 5 319; 2 578; 2 741;813
60;;1;0;57;;37;Klein Barkau;4,19;257;115;142;61
60;;1;0;57;;38;Kletkamp;11,52;114;55;59;10
60;;1;0;57;;39;Köhn;13,16;659;353;306;50
60;;1;0;57;;40;Krokau;4,43;288;134;154;65
60;;1;0;57;;41;Krummbek;5,49;276;150;126;50
60;;1;0;57;;42;Kühren;16,81;441;217;224;26
60;;1;0;57;;43;Laboe;4,89; 4 306; 2 096; 2 210;881
60;;1;0;57;;44;Lammershagen;26,04;274;139;135;11
60;;1;0;57;;45;Lebrade;18,59;516;272;244;28
60;;1;0;57;;46;Lehmkuhlen;31,25; 1 255;629;626;40
60;;1;0;57;;47;Löptin;9,08;213;109;104;23
60;;1;0;57;;48;Lütjenburg, Stadt;6,15; 5 491; 2 753; 2 738;893
60;;1;0;57;;49;Lutterbek;3,23;324;167;157;100
60;;1;0;57;;50;Martensrade;19,54;719;397;322;37
60;;1;0;57;;51;Mönkeberg;2,7; 3 245; 1 564; 1 681;1 202
60;;1;0;57;;52;Mucheln;14,28;508;252;256;36
60;;1;0;57;;53;Nehmten;22,04;252;119;133;11
60;;1;0;57;;54;Nettelsee;6,47;353;168;185;55
60;;1;0;57;;55;Panker;22,69; 1 243;619;624;55
60;;1;0;57;;56;Passade;4,32;206;111;95;48
60;;1;0;57;;57;Plön, Stadt;35,94; 11 141; 6 494; 4 647;310
60;;1;0;57;;58;Pohnsdorf;24,62;394;183;211;16
60;;1;0;57;;59;Postfeld;8,32;427;223;204;51
60;;1;0;57;;60;Prasdorf;4,76;362;176;186;76
60;;1;0;57;;62;Preetz, Stadt;14,4; 14 812; 6 855; 7 957;1 029
60;;1;0;57;;63;Probsteierhagen;14,95; 1 790;885;905;120
60;;1;0;57;;64;Raisdorf;11,28; 7 218; 3 491; 3 727;640
60;;1;0;57;;65;Rantzau;16,91;266;139;127;16
60;;1;0;57;;66;Rastorf;20,01;750;361;389;37
60;;1;0;57;;67;Rathjensdorf;12,58;490;244;246;39
60;;1;0;57;;68;Rendswühren;19,59;687;352;335;35
60;;1;0;57;;69;Ruhwinkel;13,13;910;476;434;69
60;;1;0;57;;70;Schellhorn;10,54; 1 496;706;790;142
60;;1;0;57;;71;Schillsdorf;26,44;777;407;370;29
60;;1;0;57;;72;Schlesen;7,99;438;221;217;55
60;;1;0;57;;73;Schönberg (Holstein);11,63; 4 987; 2 533; 2 454;429
60;;1;0;57;;74;Schönkirchen;16,02; 5 589; 2 712; 2 877;349
60;;1;0;57;;76;Schwartbuck;13,09;610;305;305;47
60;;1;0;57;;77;Selent;4,26; 1 269;489;780;298
60;;1;0;57;;78;Stakendorf;7,96;419;200;219;53
60;;1;0;57;;79;Stein;3,76;664;342;322;177
60;;1;0;57;;80;Stolpe;23,21; 1 109;555;554;48
60;;1;0;57;;81;Stoltenberg;7,78;373;191;182;48
60;;1;0;57;;82;Tröndel;7,58;363;190;173;48
60;;1;0;57;;83;Tasdorf;5,12;381;209;172;74
60;;1;0;57;;84;Wahlstorf;14,83;472;239;233;32
60;;1;0;57;;85;Wankendorf;13,34; 2 141;952; 1 189;160
60;;1;0;57;;86;Warnau;3,98;304;163;141;76
60;;1;0;57;;87;Wendtorf;4,37;939;468;471;215
60;;1;0;57;;88;Wisch;9,2;542;285;257;59
60;;1;0;57;;89;Wittmoldt;5,71;200;90;110;35
60;;1;0;57;;90;Fargau-Pratjau;23,53;667;349;318;28
40;;1;0;58;;;Rendsburg-Eckernförde;;;;;
60;;1;0;58;;1;Achterwehr;15,68;746;333;413;48
60;;1;0;58;;2;Ahlefeld;4,18;178;94;84;43
60;;1;0;58;;3;Alt Duvenstedt;21,15; 1 393;703;690;66
60;;1;0;58;;4;Altenhof;12,09;372;190;182;31
60;;1;0;58;;5;Altenholz;19,51; 10 031; 4 981; 5 050;514
60;;1;0;58;;7;Arpsdorf;12,1;221;114;107;18
60;;1;0;58;;8;Ascheffel;10,39;666;338;328;64
60;;1;0;58;;9;Aukrug;49,9; 3 250; 1 574; 1 676;65
60;;1;0;58;;10;Bargstall;4,62;145;73;72;31
60;;1;0;58;;11;Bargstedt;25,29;641;321;320;25
60;;1;0;58;;12;Barkelsby;17,85; 1 689;969;720;95
60;;1;0;58;;13;Beldorf;12;311;148;163;26
60;;1;0;58;;14;Bendorf;20,58;393;185;208;19
60;;1;0;58;;15;Beringstedt;14,26;652;333;319;46
60;;1;0;58;;16;Bissee;9,27;197;105;92;21
60;;1;0;58;;17;Bistensee;5,87;264;131;133;45
60;;1;0;58;;18;Blumenthal;7,8;540;263;277;69
60;;1;0;58;;19;Böhnhusen;5,29;322;169;153;61
60;;1;0;58;;21;Bokel;15,26;562;280;282;37
60;;1;0;58;;22;Bordesholm;10,16; 6 351; 2 902; 3 449;625
60;;1;0;58;;23;Borgdorf-Seedorf;6,66;350;174;176;53
60;;1;0;58;;24;Borgstedt;10,47; 1 099;565;534;105
60;;1;0;58;;25;Bornholt;10,97;154;77;77;14
60;;1;0;58;;26;Bovenau;26,2;889;403;486;34
60;;1;0;58;;27;Brammer;13,66;314;157;157;23
60;;1;0;58;;28;Bredenbek;12,43;930;469;461;75
60;;1;0;58;;29;Breiholz;18,5; 1 209;636;573;65
60;;1;0;58;;30;Brekendorf;20,48;727;359;368;35
60;;1;0;58;;31;Brinjahe;4,62;142;68;74;31
60;;1;0;58;;32;Brodersby;9,82;708;372;336;72
60;;1;0;58;;33;Brügge;7,86;854;429;425;109
60;;1;0;58;;34;Büdelsdorf;5,16; 10 036; 4 679; 5 357;1 945
60;;1;0;58;;35;Bünsdorf;13,21;432;227;205;33
60;;1;0;58;;36;Christiansholm;8,39;221;122;99;26
60;;1;0;58;;37;Dänischenhagen;15,71; 2 339; 1 097; 1 242;149
60;;1;0;58;;38;Dätgen;10,61;445;222;223;42
60;;1;0;58;;39;Damendorf;7,48;363;178;185;49
60;;1;0;58;;40;Damp;13,81; 1 887;924;963;137
60;;1;0;58;;42;Dörphof;15,02;803;394;409;53
60;;1;0;58;;43;Eckernförde, Stadt;17,13; 24 112; 12 721; 11 391;1 408
60;;1;0;58;;44;Ehndorf;14,72;410;199;211;28
60;;1;0;58;;45;Eisendorf;5,49;151;54;97;28
60;;1;0;58;;46;Ellerdorf;10,2;364;190;174;36
60;;1;0;58;;47;Elsdorf-Westermühlen;27,5; 1 260;628;632;46
60;;1;0;58;;48;Embühren;7,45;213;102;111;29
60;;1;0;58;;49;Emkendorf;38,93; 1 318;664;654;34
60;;1;0;58;;50;Felde;13,87; 1 792;946;846;129
60;;1;0;58;;51;Felm;14,97; 1 005;495;510;67
60;;1;0;58;;52;Fleckeby;12,31; 1 456;725;731;118
60;;1;0;58;;53;Flintbek;17,56; 6 537; 3 195; 3 342;372
60;;1;0;58;;54;Fockbek;26,45; 5 103; 2 550; 2 553;193
60;;1;0;58;;55;Friedrichsgraben;5,38;54;38;16;10
60;;1;0;58;;56;Friedrichsholm;7,13;380;194;186;53
60;;1;0;58;;57;Gammelby;8,3;441;228;213;53
60;;1;0;58;;58;Gettorf;9,19; 5 379; 2 606; 2 773;585
60;;1;0;58;;59;Gnutz;22,95;984;478;506;43
60;;1;0;58;;61;Gokels;10,64;465;227;238;44
60;;1;0;58;;62;Grauel;6,08;203;93;110;33
60;;1;0;58;;63;Grevenkrug;4,16;246;141;105;59
60;;1;0;58;;64;Gross Buchwald;8,94;315;166;149;35
60;;1;0;58;;65;Gross Vollstedt;9,04;730;383;347;81
60;;1;0;58;;66;Gross Wittensee;23,66;897;460;437;38
60;;1;0;58;;67;Güby;11,89;864;410;454;73
60;;1;0;58;;68;Haale;13,04;451;229;222;35
60;;1;0;58;;69;Haby;5,79;318;162;156;55
60;;1;0;58;;70;Hamdorf;30,84; 1 097;539;558;36
60;;1;0;58;;71;Hamweddel;9,29;370;187;183;40
60;;1;0;58;;72;Hanerau-Hademarschen;14,6; 2 973; 1 258; 1 715;204
60;;1;0;58;;73;Hassmoor;10,28;255;122;133;25
60;;1;0;58;;74;Heinkenborstel;7,54;155;64;91;21
60;;1;0;58;;75;Hörsten;8,82;54;26;28;6
60;;1;0;58;;76;Hoffeld;6,62;156;74;82;24
60;;1;0;58;;77;Hohenwestedt;17,84; 4 218; 1 939; 2 279;236
60;;1;0;58;;78;Hohn;31,94; 1 715;819;896;54
60;;1;0;58;;80;Holtsee;21,71; 1 093;539;554;50
60;;1;0;58;;81;Holzbunge;5,18;313;151;162;60
60;;1;0;58;;82;Holzdorf;17,35;836;398;438;48
60;;1;0;58;;83;Hütten;6,91;138;84;54;20
60;;1;0;58;;84;Hummelfeld;7,98;251;135;116;31
60;;1;0;58;;85;Jahrsdorf;8,75;216;107;109;25
60;;1;0;58;;86;Jevenstedt;45,73; 2 622; 1 312; 1 310;57
60;;1;0;58;;87;Karby;2,06;625;301;324;303
60;;1;0;58;;88;Klein Wittensee;4,31;190;86;104;44
60;;1;0;58;;89;Königshügel;6,26;133;62;71;21
60;;1;0;58;;90;Kosel;30; 1 276;618;658;43
60;;1;0;58;;91;Krogaspe;11,82;391;211;180;33
60;;1;0;58;;92;Kronshagen;5,34; 12 446; 5 904; 6 542;2 331
60;;1;0;58;;93;Krummwisch;13,91;594;321;273;43
60;;1;0;58;;94;Langwedel;24,22; 1 156;590;566;48
60;;1;0;58;;96;Lindau;25,18; 1 228;609;619;49
60;;1;0;58;;97;Lohe-Föhrden;16,03; 1 181;941;240;74
60;;1;0;58;;98;Loop;8,34;188;105;83;23
60;;1;0;58;;99;Loose;13,12;691;341;350;53
60;;1;0;58;;100;Lütjenwestedt;22,3;517;246;271;23
60;;1;0;58;;101;Luhnstedt;15,34;386;189;197;25
60;;1;0;58;;102;Goosefeld;9,98;574;290;284;58
60;;1;0;58;;103;Meezen;8,6;288;153;135;33
60;;1;0;58;;104;Melsdorf;5,86; 1 391;738;653;237
60;;1;0;58;;105;Mielkendorf;7,7;955;492;463;124
60;;1;0;58;;106;Mörel;8,63;171;94;77;20
60;;1;0;58;;107;Molfsee;7,25; 5 170; 2 442; 2 728;713
60;;1;0;58;;108;Mühbrook;5,3;463;229;234;87
60;;1;0;58;;109;Negenharrie;12,43;328;177;151;26
60;;1;0;58;;110;Neudorf-Bornstein;14,17;850;425;425;60
60;;1;0;58;;111;Neu Duvenstedt;5,72;134;76;58;23
60;;1;0;58;;112;Neuwittenbek;13,48; 1 177;569;608;87
60;;1;0;58;;113;Nienborstel;16,4;556;282;274;34
60;;1;0;58;;115;Nindorf;14,09;505;249;256;36
60;;1;0;58;;116;Noer;13,9;813;415;398;58
60;;1;0;58;;117;Nortorf, Stadt;12,77; 6 592; 3 035; 3 557;516
60;;1;0;58;;118;Nübbel;14,02; 1 297;663;634;93
60;;1;0;58;;119;Oldenbüttel;7,98;232;102;130;29
60;;1;0;58;;120;Oldenhütten;4,31;118;66;52;27
60;;1;0;58;;121;Osdorf;19,87; 1 740;860;880;88
60;;1;0;58;;122;Ostenfeld (Rendsburg);7,27;448;226;222;62
60;;1;0;58;;123;Osterby;9,84;780;398;382;79
60;;1;0;58;;124;Osterrönfeld;16,12; 3 215; 1 595; 1 620;199
60;;1;0;58;;125;Osterstedt;10,95;485;242;243;44
60;;1;0;58;;126;Ottendorf;3,55;891;496;395;251
60;;1;0;58;;127;Owschlag;39,32; 2 785; 1 433; 1 352;71
60;;1;0;58;;128;Padenstedt;14,59;781;398;383;54
60;;1;0;58;;129;Prinzenmoor;5,33;159;72;87;30
60;;1;0;58;;130;Quarnbek;16,17; 1 591;780;811;98
60;;1;0;58;;131;Rade B. Hohenwestedt;3,22;76;46;30;24
60;;1;0;58;;132;Rade B. Rendsburg;6,46;266;139;127;41
60;;1;0;58;;133;Reesdorf;3,07;107;54;53;35
60;;1;0;58;;134;Remmels;9,49;404;196;208;43
60;;1;0;58;;135;Rendsburg, Stadt;25,29; 30 970; 14 524; 16 446;1 225
60;;1;0;58;;136;Rickert;5,52;893;464;429;162
60;;1;0;58;;137;Rieseby;38,84; 1 953;924; 1 029;50
60;;1;0;58;;138;Rodenbek;7,09;529;255;274;75
60;;1;0;58;;139;Rumohr;8,6;700;310;390;81
60;;1;0;58;;140;Schacht-Audorf;6,58; 4 160; 1 963; 2 197;632
60;;1;0;58;;141;Schierensee;9,18;428;221;207;47
60;;1;0;58;;142;Schinkel;10,21;877;442;435;86
60;;1;0;58;;143;Schmalstede;4,81;254;131;123;53
60;;1;0;58;;144;Schönbek;6,11;196;93;103;32
60;;1;0;58;;145;Schönhorst;3,55;295;148;147;83
60;;1;0;58;;146;Schülldorf;12,64;491;239;252;39
60;;1;0;58;;147;Schülp b. Nortorf;9,86;699;349;350;71
60;;1;0;58;;148;Schülp b. Rendsburg;10,71;879;437;442;82
60;;1;0;58;;150;Schwedeneck;28,52; 2 758; 1 415; 1 343;97
60;;1;0;58;;151;Seefeld;6,77;300;157;143;44
60;;1;0;58;;152;Sehestedt;15,25;595;277;318;39
60;;1;0;58;;153;Sören;6,5;132;74;58;20
60;;1;0;58;;154;Sophienhamm;5,91;310;157;153;52
60;;1;0;58;;155;Stafstedt;11,83;379;192;187;32
60;;1;0;58;;156;Steenfeld;11,02;362;189;173;33
60;;1;0;58;;157;Strande;13,72; 1 807;933;874;132
60;;1;0;58;;158;Tackesdorf;7,65;108;65;43;14
60;;1;0;58;;159;Tappendorf;6,68;287;159;128;43
60;;1;0;58;;160;Techelsdorf;4,34;161;85;76;37
60;;1;0;58;;161;Thaden;12,05;261;133;128;22
60;;1;0;58;;162;Thumby;27,39;571;268;303;21
60;;1;0;58;;163;Timmaspe;15,38;820;402;418;53
60;;1;0;58;;164;Todenbüttel;11,81;889;426;463;75
60;;1;0;58;;165;Tüttendorf;17,9;931;473;458;52
60;;1;0;58;;166;Waabs;33,25; 1 213;601;612;36
60;;1;0;58;;167;Wapelfeld;8,12;217;105;112;27
60;;1;0;58;;168;Warder;8,69;338;164;174;39
60;;1;0;58;;169;Wasbek;23,5; 1 727;824;903;73
60;;1;0;58;;170;Wattenbek;6,05; 2 124; 1 000; 1 124;351
60;;1;0;58;;171;Westensee;36,91; 1 431;714;717;39
60;;1;0;58;;172;Westerrönfeld;7,81; 3 799; 1 837; 1 962;486
60;;1;0;58;;173;Windeby;15,42;914;462;452;59
60;;1;0;58;;174;Winnemark;9,6;656;332;324;68
40;;1;0;59;;;Schleswig-Flensburg;;;;;
60;;1;0;59;;1;Alt Bennebek;14,19;291;147;144;21
60;;1;0;59;;2;Arnis, Stadt;0,45;496;201;295;1 102
60;;1;0;59;;5;Bergenhusen;18,21;663;325;338;36
60;;1;0;59;;6;Böel;13,64;625;318;307;46
60;;1;0;59;;8;Böklund;7,88; 1 117;532;585;142
60;;1;0;59;;9;Börm;18,24;671;346;325;37
60;;1;0;59;;10;Bollingstedt;27,05; 1 272;685;587;47
60;;1;0;59;;11;Boren;18,49;846;405;441;46
60;;1;0;59;;12;Borgwedel;9,96;539;259;280;54
60;;1;0;59;;14;Brebel;6,97;275;133;142;39
60;;1;0;59;;16;Brodersby;10,37;551;274;277;53
60;;1;0;59;;18;Busdorf;5,36; 1 493;722;771;279
60;;1;0;59;;19;Dannewerk;16,65;992;479;513;60
60;;1;0;59;;20;Dörpstedt;16,61;517;257;260;31
60;;1;0;59;;21;Dollrottfeld;4,98;254;129;125;51
60;;1;0;59;;22;Ekenis;8;259;121;138;32
60;;1;0;59;;23;Ellingstedt;21,49;681;335;346;32
60;;1;0;59;;24;Erfde;33,95; 1 878;944;934;55
60;;1;0;59;;26;Fahrdorf;12; 2 052;955; 1 097;171
60;;1;0;59;;32;Geltorf;8,08;291;125;166;36
60;;1;0;59;;33;Goltoft;3,09;161;74;87;52
60;;1;0;59;;34;Grödersby;6,64;260;120;140;39
60;;1;0;59;;35;Gross Rheide;15,37;715;340;375;47
60;;1;0;59;;37;Havetoft;14,51;824;402;422;57
60;;1;0;59;;38;Havetoftloit;14,9;786;397;389;53
60;;1;0;59;;39;Hollingstedt;17,51;766;362;404;44
60;;1;0;59;;41;Hüsby;9,68;528;260;268;55
60;;1;0;59;;42;Idstedt;13,41;772;374;398;58
60;;1;0;59;;43;Jagel;11,89;742;385;357;62
60;;1;0;59;;44;Jübek;15,58; 1 768;867;901;113
60;;1;0;59;;45;Kappeln, Stadt;43; 12 291; 7 520; 4 771;286
60;;1;0;59;;47;Kiesby;3,67;187;95;92;51
60;;1;0;59;;49;Klappholz;8,22;372;180;192;45
60;;1;0;59;;50;Klein Bennebek;25,63;545;278;267;21
60;;1;0;59;;51;Klein Rheide;12,82;261;127;134;20
60;;1;0;59;;53;Kropp;32,4; 5 670; 3 077; 2 593;175
60;;1;0;59;;55;Loit;6,68;254;121;133;38
60;;1;0;59;;56;Lottorf;5,79;186;90;96;32
60;;1;0;59;;57;Lürschau;16,52;921;470;451;56
60;;1;0;59;;58;Meggerdorf;23,51;724;372;352;31
60;;1;0;59;;60;Mohrkirch;14,4;973;467;506;68
60;;1;0;59;;62;Neuberend;4,36;976;489;487;224
60;;1;0;59;;63;Norderbrarup;3,98;469;229;240;118
60;;1;0;59;;64;Norderstapel;15,9;743;338;405;47
60;;1;0;59;;65;Nottfeld;3,19;161;86;75;50
60;;1;0;59;;67;Oersberg;7,09;297;161;136;42
60;;1;0;59;;68;Rabenkirchen-Faulück;14,21;697;343;354;49
60;;1;0;59;;69;Rüde;6,1;293;132;161;48
60;;1;0;59;;70;Rügge;6,01;222;109;113;37
60;;1;0;59;;71;Satrup;23,96; 2 828; 1 399; 1 429;118
60;;1;0;59;;72;Saustrup;8,15;214;101;113;26
60;;1;0;59;;73;Schaalby;24,99; 1 323;692;631;53
60;;1;0;59;;74;Scheggerott;6,31;356;195;161;56
60;;1;0;59;;75;Schleswig, Stadt;24,3; 28 881; 13 515; 15 366;1 189
60;;1;0;59;;76;Schnarup-Thumby;10,72;517;272;245;48
60;;1;0;59;;77;Schuby;23,93; 2 140; 1 170;970;89
60;;1;0;59;;78;Selk;10,06;749;390;359;74
60;;1;0;59;;79;Silberstedt;37,89; 1 426;713;713;38
60;;1;0;59;;80;Steinfeld;8,73;613;325;288;70
60;;1;0;59;;81;Stolk;14,53;747;372;375;51
60;;1;0;59;;82;Struxdorf;13,39;721;366;355;54
60;;1;0;59;;83;Süderbrarup;8,1; 3 202; 1 585; 1 617;395
60;;1;0;59;;84;Süderfahrenstedt;9,15;383;172;211;42
60;;1;0;59;;85;Süderstapel;16,96; 1 031;490;541;61
60;;1;0;59;;86;Taarstedt;13,69;785;389;396;57
60;;1;0;59;;87;Tetenhusen;23,68;843;401;442;36
60;;1;0;59;;88;Tielen;13,32;320;166;154;24
60;;1;0;59;;90;Tolk;10,46;867;414;453;83
60;;1;0;59;;92;Treia;21,74; 1 251;615;636;58
60;;1;0;59;;93;Ülsby;10,59;457;181;276;43
60;;1;0;59;;94;Ulsnis;19,82;660;342;318;33
60;;1;0;59;;95;Wagersrott;5,63;274;140;134;49
60;;1;0;59;;96;Wohlde;14,43;534;267;267;37
60;;1;0;59;;97;Twedt;12,54;415;214;201;33
60;;1;0;59;;98;Nübel;18,32; 1 159;627;532;63
60;;1;0;59;;101;Tastrup;4,61;341;162;179;74
60;;1;0;59;;102;Ahneby;3,8;228;111;117;60
60;;1;0;59;;103;Ausacker;9,08;551;267;284;61
60;;1;0;59;;105;Böxlund;4,4;101;56;45;23
60;;1;0;59;;106;Dollerup;13,13;907;453;454;69
60;;1;0;59;;107;Eggebek;16,67; 1 644;776;868;99
60;;1;0;59;;109;Esgrus;18,06;971;487;484;54
60;;1;0;59;;112;Gelting;19,92; 1 850;880;970;93
60;;1;0;59;;113;Glücksburg (Ostsee), Stadt;39,68; 7 516; 3 743; 3 773;189
60;;1;0;59;;115;Grossenwiehe;30,2; 2 116; 1 068; 1 048;70
60;;1;0;59;;116;Grosssolt;25,17; 1 601;820;781;64
