Gemeinden in Deutschland nach Fläche und Bevölkerung am 31.12.1980;;;;;;;;;;;;
;;;;;;;;;;;;
Satz-art;;Gemeindeschlüssel;;;;;Gemeindename;Fläche km2  ;Bevölkerung;;;
;;Land;RB;Kreis;;Gem;;;insgesamt;männlich;weiblich;je km2
;;Gebietsstand am 31.12.1980;;;;;;am 31.12.1980 (Jahr);;;;
;;;;;;;;;;;;
10;;1;;;;;Schleswig-Holstein;;;;;
40;;1;0;1;;;Flensburg, Stadt;;;;;
60;;1;0;1;;0;Flensburg, Stadt;56,35; 87 862; 41 182; 46 680;1 559
40;;1;0;2;;;Kiel, Landeshauptstadt;;;;;
60;;1;0;2;;0;Kiel, Landeshauptstadt;110,37; 250 062; 118 188; 131 874;2 266
40;;1;0;3;;;Lübeck, Hansestadt;;;;;
60;;1;0;3;;0;Lübeck, Hansestadt;214,23; 220 588; 102 340; 118 248;1 030
40;;1;0;4;;;Neumünster, Stadt;;;;;
60;;1;0;4;;0;Neumünster, Stadt;71,56; 80 145; 37 692; 42 453;1 120
40;;1;0;51;;;Dithmarschen;;;;;
60;;1;0;51;;1;Albersdorf;17,12; 3 508; 1 842; 1 666;205
60;;1;0;51;;2;Arkebek;6,92;204;101;103;29
60;;1;0;51;;3;Averlak;9,06;636;303;333;70
60;;1;0;51;;4;Bargenstedt;11,93;782;389;393;66
60;;1;0;51;;5;Barkenholm;5,08;187;100;87;37
60;;1;0;51;;6;Barlt;22,88;839;400;439;37
60;;1;0;51;;8;Bergewöhrden;2,64;33;15;18;13
60;;1;0;51;;10;Brickeln;6,07;158;86;72;26
60;;1;0;51;;11;Brunsbüttel, Stadt;65,19; 12 311; 6 002; 6 309;189
60;;1;0;51;;12;Buchholz;14,54;887;437;450;61
60;;1;0;51;;13;Büsum;8,32; 5 979; 2 725; 3 254;719
60;;1;0;51;;14;Büsumer Deichhausen;2,72;374;166;208;138
60;;1;0;51;;15;Bunsoh;11,7;748;380;368;64
60;;1;0;51;;16;Burg (Dithmarschen);11,21; 3 893; 1 724; 2 169;347
60;;1;0;51;;17;Busenwurth;10,07;276;138;138;27
60;;1;0;51;;19;Dellstedt;21,74;760;377;383;35
60;;1;0;51;;20;Delve;11,86;567;271;296;48
60;;1;0;51;;21;Diekhusen-Fahrstedt;7,61;594;263;331;78
60;;1;0;51;;22;Dingen;7,03;586;292;294;83
60;;1;0;51;;23;Dörpling;7,79;533;276;257;68
60;;1;0;51;;24;Eddelak;9,21; 1 336;670;666;145
60;;1;0;51;;26;Eggstedt;12,79;711;355;356;56
60;;1;0;51;;27;Elpersbüttel;23,27;729;367;362;31
60;;1;0;51;;28;Epenwöhrden;13,53;618;308;310;46
60;;1;0;51;;30;Fedderingen;9,69;281;136;145;29
60;;1;0;51;;32;Frestedt;10,32;392;189;203;38
60;;1;0;51;;33;Friedrichsgabekoog;7,39;87;45;42;12
60;;1;0;51;;34;Friedrichskoog;54,97; 2 806; 1 401; 1 405;51
60;;1;0;51;;35;Gaushorn;6,45;195;88;107;30
60;;1;0;51;;36;Glüsing;4,68;126;67;59;27
60;;1;0;51;;37;Grossenrade;10,41;432;209;223;41
60;;1;0;51;;38;Groven;8;135;64;71;17
60;;1;0;51;;39;Gudendorf;6,02;384;187;197;64
60;;1;0;51;;40;Hägen;2,85;80;40;40;28
60;;1;0;51;;43;Hedwigenkoog;16,35;288;161;127;18
60;;1;0;51;;44;Heide, Stadt;31,9; 21 104; 9 521; 11 583;662
60;;1;0;51;;45;Hellschen-Heringsand-Unterschaar;6,87;174;83;91;25
60;;1;0;51;;46;Helse;11,46;905;471;434;79
60;;1;0;51;;47;Hemme;16,49;586;282;304;36
60;;1;0;51;;48;Hemmingstedt;16,02; 2 898; 1 398; 1 500;181
60;;1;0;51;;49;Hennstedt;21,92; 1 773;868;905;81
60;;1;0;51;;50;Hillgroven;3,61;110;57;53;30
60;;1;0;51;;51;Hochdonn;5,44; 1 084;519;565;199
60;;1;0;51;;52;Hövede;2,88;60;27;33;21
60;;1;0;51;;53;Hollingstedt;9,7;332;159;173;34
60;;1;0;51;;54;Immenstedt;3,09;108;61;47;35
60;;1;0;51;;57;Kaiser-Wilhelm-Koog;13,06;409;208;201;31
60;;1;0;51;;58;Karolinenkoog;17,49;178;105;73;10
60;;1;0;51;;60;Kleve;12,75;414;216;198;32
60;;1;0;51;;61;Krempel;4,83;567;277;290;117
60;;1;0;51;;62;Kronprinzenkoog;28,82;964;493;471;33
60;;1;0;51;;63;Krumstedt;15,88;492;240;252;31
60;;1;0;51;;64;Kuden;11,36;565;283;282;50
60;;1;0;51;;65;Lehe;18,41; 1 129;540;589;61
60;;1;0;51;;67;Lieth;4,65;283;141;142;61
60;;1;0;51;;68;Linden;11,59;719;357;362;62
60;;1;0;51;;69;Lohe-Rickelshof;5,39; 1 836;897;939;341
60;;1;0;51;;71;Lunden;4,64; 1 909;839; 1 070;411
60;;1;0;51;;72;Marne, Stadt;4,92; 5 624; 2 534; 3 090;1 143
60;;1;0;51;;73;Marnerdeich;1,31;307;142;165;234
60;;1;0;51;;74;Meldorf, Stadt;17,83; 7 267; 3 356; 3 911;408
60;;1;0;51;;75;Neuenkirchen;25,14;992;466;526;39
60;;1;0;51;;76;Neufeld;10,44;715;352;363;68
60;;1;0;51;;77;Neufelderkoog;9,76;161;87;74;16
60;;1;0;51;;78;Nindorf;8,72;966;480;486;111
60;;1;0;51;;79;Norddeich;6,9;444;227;217;64
60;;1;0;51;;80;Norderheistedt;4,33;109;49;60;25
60;;1;0;51;;81;Norderwöhrden;18,44;355;187;168;19
60;;1;0;51;;82;Nordhastedt;26,55; 2 238; 1 083; 1 155;84
60;;1;0;51;;83;Odderade;11,28;306;151;155;27
60;;1;0;51;;84;Oesterdeichstrich;4,64;203;104;99;44
60;;1;0;51;;85;Offenbüttel;14,25;279;132;147;20
60;;1;0;51;;86;Osterrade;17,11;505;267;238;30
60;;1;0;51;;87;Ostrohe;6,71;844;441;403;126
60;;1;0;51;;88;Pahlen;10,82; 1 021;496;525;94
60;;1;0;51;;89;Quickborn;6,96;175;103;72;25
60;;1;0;51;;90;Ramhusen;4,8;188;90;98;39
60;;1;0;51;;92;Rehm-Flehde-Bargen;14,66;643;330;313;44
60;;1;0;51;;93;Reinsbüttel;6,82;359;168;191;53
60;;1;0;51;;96;Sankt Annen;15,08;329;166;163;22
60;;1;0;51;;97;Sankt Michaelisdonn;23,07; 3 423; 1 633; 1 790;148
60;;1;0;51;;98;Sarzbüttel;13,34;611;284;327;46
60;;1;0;51;;99;Schafstedt;18,51; 1 159;562;597;63
60;;1;0;51;;100;Schalkholz;12,5;564;279;285;45
60;;1;0;51;;102;Schlichting;12,5;291;144;147;23
60;;1;0;51;;103;Schmedeswurth;5,92;228;116;112;39
60;;1;0;51;;104;Schrum;5;72;32;40;14
60;;1;0;51;;105;Schülp;9,27;533;261;272;57
60;;1;0;51;;106;Schwienhusen;4;165;81;84;41
60;;1;0;51;;107;Stelle-Wittenwurth;10,7;381;178;203;36
60;;1;0;51;;108;Strübbel;4,4;127;66;61;29
60;;1;0;51;;109;Süderdeich;6,63;426;208;218;64
60;;1;0;51;;110;Süderhastedt;15,75;738;328;410;47
60;;1;0;51;;111;Süderheistedt;5,56;453;239;214;81
60;;1;0;51;;113;Wöhrden;21,59; 1 144;570;574;53
60;;1;0;51;;114;Tellingstedt;21,11; 2 329; 1 099; 1 230;110
60;;1;0;51;;117;Tielenhemme;12,71;145;70;75;11
60;;1;0;51;;118;Trennewurth;7,81;336;166;170;43
60;;1;0;51;;119;Volsemenhusen;16,6;424;205;219;26
60;;1;0;51;;120;Wallen;1,86;38;20;18;20
60;;1;0;51;;121;Warwerort;2,2;146;66;80;66
60;;1;0;51;;122;Weddingstedt;17,91; 1 739;813;926;97
60;;1;0;51;;125;Welmbüttel;7,6;356;178;178;47
60;;1;0;51;;126;Wennbüttel;4,54;74;44;30;16
60;;1;0;51;;127;Wesselburen, Stadt;5,14; 3 320; 1 510; 1 810;646
60;;1;0;51;;128;Wesselburener Deichhausen;5,08;159;87;72;31
60;;1;0;51;;129;Wesselburenerkoog;21,69;308;169;139;14
60;;1;0;51;;130;Wesseln;3,77; 1 177;589;588;312
60;;1;0;51;;131;Westerborstel;4,12;111;55;56;27
60;;1;0;51;;132;Westerdeichstrich;7,42;713;347;366;96
60;;1;0;51;;133;Wiemerstedt;5,08;146;68;78;29
60;;1;0;51;;134;Windbergen;17,29;729;362;367;42
60;;1;0;51;;135;Wolmersdorf;6,1;301;147;154;49
60;;1;0;51;;136;Wrohm;11,44;681;331;350;60
60;;1;0;51;;137;Nordermeldorf;23,38;611;325;286;26
60;;1;0;51;;138;Tensbüttel-Röst;19,39;575;291;284;30
60;;1;0;51;;139;Süderdorf;16,22;378;197;181;23
60;;1;0;51;;140;Oesterwurth;14,18;295;137;158;21
40;;1;0;53;;;Herzogtum Lauenburg;;;;;
60;;1;0;53;;1;Albsfelde;4,18;54;27;27;13
60;;1;0;53;;2;Alt Mölln;6,44;576;283;293;89
60;;1;0;53;;3;Aumühle;3,47; 3 406; 1 604; 1 802;982
60;;1;0;53;;4;Bäk;4,28;688;307;381;161
60;;1;0;53;;5;Bälau;6,5;222;109;113;34
60;;1;0;53;;6;Basedow;7,47;270;138;132;36
60;;1;0;53;;7;Basthorst;10,82;323;161;162;30
60;;1;0;53;;8;Behlendorf;10,26;321;162;159;31
60;;1;0;53;;9;Berkenthin;10,22; 1 201;554;647;118
60;;1;0;53;;10;Besenthal;12,65;76;36;40;6
60;;1;0;53;;11;Bliestorf;10,35;560;266;294;54
60;;1;0;53;;12;Börnsen;8,42; 3 156; 1 559; 1 597;375
60;;1;0;53;;13;Borstorf;8,64;249;127;122;29
60;;1;0;53;;14;Breitenfelde;12,54; 1 453;679;774;116
60;;1;0;53;;15;Bröthen;10,69;205;105;100;19
60;;1;0;53;;16;Brunsmark;4,29;93;41;52;22
60;;1;0;53;;17;Brunstorf;13,76;527;285;242;38
60;;1;0;53;;18;Buchholz;2,93;142;78;64;48
60;;1;0;53;;19;Buchhorst;5,18;180;88;92;35
60;;1;0;53;;20;Büchen;16,85; 4 458; 2 195; 2 263;265
60;;1;0;53;;21;Dahmker;2,04;74;37;37;36
60;;1;0;53;;22;Dalldorf;6,05;244;112;132;40
60;;1;0;53;;23;Dassendorf;7,94; 2 351; 1 158; 1 193;296
60;;1;0;53;;24;Düchelsdorf;3,01;134;64;70;45
60;;1;0;53;;25;Duvensee;12,4;394;183;211;32
60;;1;0;53;;26;Einhaus;2,53;292;151;141;115
60;;1;0;53;;27;Elmenhorst;13;916;606;310;70
60;;1;0;53;;28;Escheburg;8,91; 1 548;814;734;174
60;;1;0;53;;29;Fitzen;9,11;200;109;91;22
60;;1;0;53;;30;Fredeburg;10,09;55;33;22;5
60;;1;0;53;;31;Fuhlenhagen;5,74;314;159;155;55
60;;1;0;53;;32;Geesthacht, Stadt;33,39; 25 303; 12 144; 13 159;758
60;;1;0;53;;33;Giesensdorf;2,73;72;33;39;26
60;;1;0;53;;34;Göldenitz;5,18;166;80;86;32
60;;1;0;53;;35;Göttin;5,21;46;24;22;9
60;;1;0;53;;36;Grabau;4,1;185;94;91;45
60;;1;0;53;;37;Grambek;12,66;316;154;162;25
60;;1;0;53;;38;Grinau;2,74;241;116;125;88
60;;1;0;53;;39;Gross Boden;2,7;155;76;79;57
60;;1;0;53;;40;Gross Disnack;5,99;92;52;40;15
60;;1;0;53;;41;Groß Grönau;4,9; 3 494; 1 704; 1 790;713
60;;1;0;53;;42;Gross Pampau;4,31;143;70;73;33
60;;1;0;53;;43;Gross Sarau;16,93;783;372;411;46
60;;1;0;53;;44;Gross Schenkenberg;6,52;371;185;186;57
60;;1;0;53;;45;Grove;5,28;202;98;104;38
60;;1;0;53;;46;Gudow;42,25; 1 308;655;653;31
60;;1;0;53;;47;Gülzow;16,88;961;440;521;57
60;;1;0;53;;48;Güster;7,78;662;324;338;85
60;;1;0;53;;49;Hamfelde;3,47;406;197;209;117
60;;1;0;53;;50;Hamwarde;6,67;649;330;319;97
60;;1;0;53;;51;Harmsdorf;3,57;283;144;139;79
60;;1;0;53;;52;Havekost;5,91;119;64;55;20
60;;1;0;53;;53;Hohenhorn;6,93;426;205;221;61
60;;1;0;53;;54;Hollenbek;7,22;388;195;193;54
60;;1;0;53;;56;Hornbek;5,89;162;79;83;28
60;;1;0;53;;57;Horst;11,93;264;137;127;22
60;;1;0;53;;58;Juliusburg;6,04;133;67;66;22
60;;1;0;53;;59;Kankelau;4,2;173;96;77;41
60;;1;0;53;;60;Kasseburg;7,89;503;249;254;64
60;;1;0;53;;61;Kastorf;6,9;621;306;315;90
60;;1;0;53;;62;Kittlitz;17,68;282;151;131;16
60;;1;0;53;;64;Klein Pampau;4,17;516;251;265;124
60;;1;0;53;;66;Klein Zecher;9,11;283;140;143;31
60;;1;0;53;;67;Klempau;10,23;578;284;294;57
60;;1;0;53;;68;Klinkrade;7,39;420;222;198;57
60;;1;0;53;;69;Koberg;11,98;418;228;190;35
60;;1;0;53;;70;Köthel;1,52;147;78;69;97
60;;1;0;53;;71;Kollow;8,21;460;228;232;56
60;;1;0;53;;72;Kröppelshagen-Fahrendorf;8,37;924;465;459;110
60;;1;0;53;;73;Krüzen;8,25;273;134;139;33
60;;1;0;53;;74;Krukow;7,94;143;75;68;18
60;;1;0;53;;75;Krummesse;3,41; 1 612;783;829;473
60;;1;0;53;;76;Kuddewörde;7,34; 1 065;526;539;145
60;;1;0;53;;77;Kühsen;7,28;316;170;146;43
60;;1;0;53;;78;Kulpin;6,07;152;76;76;25
60;;1;0;53;;79;Labenz;5,75;534;260;274;93
60;;1;0;53;;80;Langenlehsten;23,38;126;67;59;5
60;;1;0;53;;81;Lankau;19,12;422;227;195;22
60;;1;0;53;;82;Lanze;9,06;175;78;97;19
60;;1;0;53;;83;Lauenburg/ Elbe, Stadt;9,55; 10 806; 5 049; 5 757;1 132
60;;1;0;53;;84;Lehmrade;11,4;349;160;189;31
60;;1;0;53;;85;Linau;9,6;860;414;446;90
60;;1;0;53;;86;Lüchow;4,61;147;82;65;32
60;;1;0;53;;87;Lütau;11,23;527;248;279;47
60;;1;0;53;;88;Mechow;6,03;107;56;51;18
60;;1;0;53;;89;Möhnsen;7,47;460;244;216;62
60;;1;0;53;;90;Mölln, Stadt;25,05; 15 768; 7 055; 8 713;629
60;;1;0;53;;91;Mühlenrade;3,74;185;97;88;49
60;;1;0;53;;92;Müssen;11,46;803;395;408;70
60;;1;0;53;;93;Mustin;11,94;574;283;291;48
60;;1;0;53;;94;Niendorf Bei Berkenthin;3,99;83;37;46;21
60;;1;0;53;;95;Niendorf/ Stecknitz;8,41;528;270;258;63
60;;1;0;53;;96;Nusse;6,22;769;382;387;124
60;;1;0;53;;97;Panten;13,82;506;252;254;37
60;;1;0;53;;98;Pogeez;4,51;342;171;171;76
60;;1;0;53;;99;Poggensee;5,44;233;115;118;43
60;;1;0;53;;100;Ratzeburg, Stadt;30,29; 12 716; 5 749; 6 967;420
60;;1;0;53;;101;Ritzerau;11,11;267;129;138;24
60;;1;0;53;;102;Römnitz;5,14;50;25;25;10
60;;1;0;53;;103;Rondeshagen;9,51;648;342;306;68
60;;1;0;53;;104;Roseburg;16,23;417;185;232;26
60;;1;0;53;;105;Sachsenwald (Forstgutsbezirk), Gemfr. Geb;58,49;0;0;0;0
60;;1;0;53;;106;Sahms;5,95;280;137;143;47
60;;1;0;53;;107;Salem;25,11;528;268;260;21
60;;1;0;53;;108;Sandesneben;6,13;914;469;445;149
60;;1;0;53;;109;Schiphorst;8,15;428;207;221;53
60;;1;0;53;;110;Schmilau;11,55;601;300;301;52
60;;1;0;53;;111;Schnakenbek;13,02;694;347;347;53
60;;1;0;53;;112;Schönberg;14,83;897;465;432;60
60;;1;0;53;;113;Schretstaken;8,47;401;205;196;47
60;;1;0;53;;114;Schürensöhlen;2,75;173;81;92;63
60;;1;0;53;;115;Schulendorf;11,38;346;175;171;30
60;;1;0;53;;116;Schwarzenbek, Stadt;11,55; 11 881; 5 903; 5 978;1 029
60;;1;0;53;;117;Seedorf;27,89;560;275;285;20
60;;1;0;53;;118;Siebenbäumen;8,82;489;238;251;55
60;;1;0;53;;119;Siebeneichen;4,68;239;110;129;51
60;;1;0;53;;120;Sierksrade;4;244;118;126;61
60;;1;0;53;;121;Sirksfelde;8,63;220;109;111;25
60;;1;0;53;;122;Steinhorst;16,36;440;215;225;27
60;;1;0;53;;123;Sterley;21,39;907;472;435;42
60;;1;0;53;;124;Stubben;5,24;286;144;142;55
60;;1;0;53;;125;Talkau;4,88;398;206;192;82
60;;1;0;53;;126;Tramm;6,75;246;133;113;36
60;;1;0;53;;127;Walksfelde;3,51;115;64;51;33
60;;1;0;53;;128;Wangelau;6,53;246;117;129;38
60;;1;0;53;;129;Wentorf Bei Hamburg;6,87; 10 267; 5 682; 4 585;1 494
60;;1;0;53;;130;Wentorf (Amt Sandesneben);4,99;493;215;278;99
60;;1;0;53;;131;Wiershop;5,13;126;68;58;25
60;;1;0;53;;132;Witzeeze;10,48;684;341;343;65
60;;1;0;53;;133;Wohltorf;5,97; 2 464; 1 162; 1 302;413
60;;1;0;53;;134;Woltersdorf;7,9;262;134;128;33
60;;1;0;53;;135;Worth;6,07;138;66;72;23
60;;1;0;53;;136;Ziethen;11,15;663;312;351;59
40;;1;0;54;;;Nordfriesland;;;;;
60;;1;0;54;;1;Achtrup;29,83; 1 072;538;534;36
60;;1;0;54;;2;Ahrenshöft;8,62;397;200;197;46
60;;1;0;54;;3;Ahrenviöl;9,91;447;227;220;45
60;;1;0;54;;4;Ahrenviölfeld;7,27;225;114;111;31
60;;1;0;54;;5;Alkersum;9,07;443;214;229;49
60;;1;0;54;;6;Almdorf;5,7;405;218;187;71
60;;1;0;54;;7;Arlewatt;5,68;294;158;136;52
60;;1;0;54;;8;Augustenkoog;8,4;54;28;26;6
60;;1;0;54;;9;Aventoft;14,47;513;240;273;35
60;;1;0;54;;10;Bargum;17,29;583;286;297;34
60;;1;0;54;;11;Behrendorf;15,25;480;251;229;31
60;;1;0;54;;12;Bohmstedt;13,38;667;330;337;50
60;;1;0;54;;13;Bondelum;9,19;176;87;89;19
60;;1;0;54;;14;Bordelum;34,72; 1 755;891;864;51
60;;1;0;54;;15;Borgsum;5,51;241;121;120;44
60;;1;0;54;;16;Bosbüll;6,31;187;90;97;30
60;;1;0;54;;17;Braderup;13,35;687;344;343;51
60;;1;0;54;;18;Bramstedtlund;13,85;230;122;108;17
60;;1;0;54;;19;Bredstedt, Stadt;9,93; 5 642; 3 320; 2 322;568
60;;1;0;54;;20;Breklum;10,07; 1 616;780;836;160
60;;1;0;54;;22;Dagebüll;35,97; 1 057;530;527;29
60;;1;0;54;;23;Drage;16,45;472;223;249;29
60;;1;0;54;;24;Drelsdorf;17,65;957;471;486;54
60;;1;0;54;;25;Dunsum;2,71;87;42;45;32
60;;1;0;54;;26;Elisabeth-Sophien-Koog;5,19;41;19;22;8
60;;1;0;54;;27;Ellhöft;7,82;154;78;76;20
60;;1;0;54;;32;Fresendelf;2,6;78;41;37;30
60;;1;0;54;;33;Friedrichstadt, Stadt;3,99; 2 684; 1 246; 1 438;673
60;;1;0;54;;34;Friedrich-Wilhelm-Lübke-Koog;13,49;218;109;109;16
60;;1;0;54;;35;Garding, Kirchspiel;14,89;253;121;132;17
60;;1;0;54;;36;Garding, Stadt;3,08; 2 210;989; 1 221;718
60;;1;0;54;;37;Goldebek;10,18;302;163;139;30
60;;1;0;54;;38;Goldelund;12,02;359;172;187;30
60;;1;0;54;;39;Gröde;2,78;11;9;2;4
60;;1;0;54;;40;Grothusenkoog;3,18;27;11;16;8
60;;1;0;54;;41;Haselund;12,78;715;343;372;56
60;;1;0;54;;42;Hattstedt;7,01; 1 616;814;802;231
60;;1;0;54;;43;Hattstedtermarsch;22,99;319;174;145;14
60;;1;0;54;;45;Högel;16,28;429;228;201;26
60;;1;0;54;;46;Hörnum (Sylt);7,13; 1 360;707;653;191
60;;1;0;54;;48;Holm;4;79;41;38;20
60;;1;0;54;;50;Hooge;5,92;139;65;74;23
60;;1;0;54;;52;Horstedt;11,7;552;282;270;47
60;;1;0;54;;54;Hude;3,55;173;90;83;49
60;;1;0;54;;55;Humptrup;16,99;781;390;391;46
60;;1;0;54;;56;Husum, Stadt;17,57; 24 327; 11 881; 12 446;1 385
60;;1;0;54;;57;Immenstedt;14,86;556;282;274;37
60;;1;0;54;;59;Joldelund;19,14;613;331;282;32
60;;1;0;54;;61;Kampen (Sylt);8,69; 1 013;411;602;117
60;;1;0;54;;62;Karlum;14,5;220;114;106;15
60;;1;0;54;;63;Katharinenheerd;8,4;196;82;114;23
60;;1;0;54;;65;Klanxbüll;10,63;684;358;326;64
60;;1;0;54;;68;Klixbüll;17,47;878;408;470;50
60;;1;0;54;;70;Koldenbüttel;25,69;703;349;354;27
60;;1;0;54;;71;Kolkerheide;2,14;71;32;39;33
60;;1;0;54;;72;Kotzenbüll;7,79;194;98;96;25
60;;1;0;54;;73;Ladelund;24,09; 1 038;520;518;43
60;;1;0;54;;74;Langeness;11,1;157;70;87;14
60;;1;0;54;;75;Langenhorn;47,4; 2 475; 1 233; 1 242;52
60;;1;0;54;;76;Leck;29,62; 7 019; 3 397; 3 622;237
60;;1;0;54;;77;Lexgaard;5,24;72;40;32;14
60;;1;0;54;;78;List;19,18; 3 328; 2 316; 1 012;174
60;;1;0;54;;79;Löwenstedt;19,6;628;324;304;32
60;;1;0;54;;80;Lütjenholm;10,71;242;122;120;23
60;;1;0;54;;83;Midlum;7,91;253;116;137;32
60;;1;0;54;;84;Mildstedt;8,71; 2 253; 1 075; 1 178;259
60;;1;0;54;;85;Nebel;11,96;941;383;558;79
60;;1;0;54;;86;Neukirchen;31,58; 1 080;537;543;34
60;;1;0;54;;87;Nieblum;7,95;776;324;452;98
60;;1;0;54;;88;Niebüll, Stadt;30,58; 6 729; 3 096; 3 633;220
60;;1;0;54;;89;Norddorf;5,9;812;289;523;138
60;;1;0;54;;90;Norderfriedrichskoog;5,2;60;25;35;12
60;;1;0;54;;91;Nordstrand;44,92; 2 546; 1 251; 1 295;57
60;;1;0;54;;92;Norstedt;13,48;364;186;178;27
60;;1;0;54;;93;Ockholm;18,15;420;216;204;23
60;;1;0;54;;94;Oevenum;10,79;431;216;215;40
60;;1;0;54;;95;Oldenswort;45,96; 1 282;626;656;28
60;;1;0;54;;96;Oldersbek;10,82;470;237;233;43
60;;1;0;54;;97;Olderup;9,94;321;160;161;32
60;;1;0;54;;98;Oldsum;13,12;518;232;286;39
60;;1;0;54;;99;Ostenfeld (Husum);27,62; 1 229;599;630;44
60;;1;0;54;;100;Osterhever;10,03;295;159;136;29
60;;1;0;54;;101;Oster-Ohrstedt;11,3;581;289;292;51
60;;1;0;54;;103;Pellworm;37,14; 1 182;586;596;32
60;;1;0;54;;104;Poppenbüll;15,54;278;132;146;18
60;;1;0;54;;105;Ramstedt;5,42;340;160;180;63
60;;1;0;54;;106;Rantrum;13,72; 1 185;560;625;86
60;;1;0;54;;107;Rantum (Sylt);9,37;598;233;365;64
60;;1;0;54;;108;Reußenköge;36,54;409;228;181;11
60;;1;0;54;;109;Risum-Lindholm;36,17; 3 035; 1 512; 1 523;84
60;;1;0;54;;110;Rodenäs;14,52;455;227;228;31
60;;1;0;54;;113;Sankt Peter-Ording;28,25; 5 340; 2 336; 3 004;189
60;;1;0;54;;115;Schobüll;7,6; 1 731;847;884;228
60;;1;0;54;;116;Schwabstedt;19,65; 1 217;592;625;62
60;;1;0;54;;118;Schwesing;15,63;760;384;376;49
60;;1;0;54;;119;Seeth;13,57;766;527;239;56
60;;1;0;54;;120;Simonsberg;17,08;816;399;417;48
60;;1;0;54;;121;Sönnebüll;4,12;174;80;94;42
60;;1;0;54;;123;Sollwitt;11;281;151;130;26
60;;1;0;54;;124;Sprakebüll;11,37;220;110;110;19
60;;1;0;54;;125;Stadum;20,11; 1 257;821;436;63
60;;1;0;54;;126;Stedesand;15,17;786;398;388;52
60;;1;0;54;;128;Struckum;8,9;821;389;432;92
60;;1;0;54;;129;Süderende;2,59;167;78;89;64
60;;1;0;54;;130;Süderhöft;2,6;18;9;9;7
60;;1;0;54;;131;Süderlügum;26,59; 1 844;883;961;69
60;;1;0;54;;132;Südermarsch;30,62;127;68;59;4
60;;1;0;54;;133;Sylt-Ost;37,96; 5 521; 2 986; 2 535;145
60;;1;0;54;;134;Tating;29,53;950;448;502;32
60;;1;0;54;;135;Tetenbüll;36,57;739;361;378;20
60;;1;0;54;;136;Tinningstedt;8,91;238;122;116;27
60;;1;0;54;;138;Tönning, Stadt;43,1; 4 856; 2 209; 2 647;113
60;;1;0;54;;140;Tümlauer Koog;6,2;143;55;88;23
60;;1;0;54;;141;Uelvesbüll;10,25;287;136;151;28
60;;1;0;54;;142;Uphusum;7,06;414;188;226;59
60;;1;0;54;;143;Utersum;5,3;485;203;282;92
60;;1;0;54;;144;Viöl;18,95; 1 111;552;559;59
60;;1;0;54;;145;Vollerwiek;4,63;218;106;112;47
60;;1;0;54;;146;Vollstedt;6,18;118;61;57;19
60;;1;0;54;;148;Welt;8,18;201;109;92;25
60;;1;0;54;;149;Wenningstedt (Sylt);6,36; 2 065;871; 1 194;325
60;;1;0;54;;150;Westerhever;12,93;168;88;80;13
60;;1;0;54;;151;Westerland, Stadt;10,45; 9 745; 4 253; 5 492;933
60;;1;0;54;;152;Wester-Ohrstedt;18,53;849;410;439;46
60;;1;0;54;;154;Westre;19,14;365;174;191;19
60;;1;0;54;;156;Winnert;18,87;739;371;368;39
60;;1;0;54;;157;Wisch;3,05;122;60;62;40
60;;1;0;54;;158;Witsum;1,59;73;38;35;46
60;;1;0;54;;159;Wittbek;19,88;670;343;327;34
60;;1;0;54;;160;Wittdün;2,59;721;319;402;278
60;;1;0;54;;161;Witzwort;28,17;904;438;466;32
60;;1;0;54;;162;Wobbenbüll;1,69;429;214;215;254
60;;1;0;54;;163;Wrixum;7,55;487;236;251;65
60;;1;0;54;;164;Wyk auf Föhr, Stadt;7,98; 5 478; 2 319; 3 159;686
60;;1;0;54;;165;Galmsbüll;48,91;665;319;346;14
60;;1;0;54;;166;Emmelsbüll-Horsbüll;35,37; 1 155;592;563;33
60;;1;0;54;;167;Enge-Sande;24,34;975;487;488;40
40;;1;0;55;;;Ostholstein;;;;;
60;;1;0;55;;1;Ahrensbök;95,37; 7 449; 3 573; 3 876;78
60;;1;0;55;;2;Altenkrempe;36,64; 1 010;531;479;28
60;;1;0;55;;4;Bad Schwartau, Stadt;18,4; 19 510; 8 947; 10 563;1 060
60;;1;0;55;;5;Bannesdorf Auf Fehmarn;60,24; 2 418; 1 294; 1 124;40
60;;1;0;55;;6;Beschendorf;8,54;517;243;274;61
60;;1;0;55;;7;Bosau;64,25; 3 060; 1 545; 1 515;48
60;;1;0;55;;8;Burg Auf Fehmarn, Stadt;14,48; 5 891; 2 778; 3 113;407
60;;1;0;55;;10;Dahme;9,06; 1 391;641;750;154
60;;1;0;55;;11;Damlos;9,34;582;292;290;62
60;;1;0;55;;12;Eutin, Stadt;41,39; 16 745; 7 779; 8 966;405
60;;1;0;55;;14;Göhl;21,18;875;416;459;41
60;;1;0;55;;15;Gremersdorf;45,78; 1 479;750;729;32
60;;1;0;55;;16;Grömitz;50,8; 6 787; 3 106; 3 681;134
60;;1;0;55;;17;Grossenbrode;20,74; 2 094; 1 036; 1 058;101
60;;1;0;55;;18;Grube;20,15;862;404;458;43
60;;1;0;55;;20;Harmsdorf;17,82;731;346;385;41
60;;1;0;55;;21;Heiligenhafen, Stadt;18,21; 9 767; 4 415; 5 352;536
